ARG	sampleID	DepthPG	drug_type	res_mechanism	sampleType
TriC	ERR1713344	8.65159411764706	triclosan	antibiotic efflux	sewage
ugd	ERR1713344	5.85454705882353	peptide	antibiotic target alteration	sewage
vanA	ERR1713344	2.79515	glycopeptide	antibiotic target alteration	sewage
vanB	ERR1713344	2.27925882352941	glycopeptide	antibiotic target alteration	sewage
vanC	ERR1713344	2.20358529411765	glycopeptide	antibiotic target alteration	sewage
vanD	ERR1713344	8.87382352941176	glycopeptide	antibiotic target alteration	sewage
vanE	ERR1713344	4.02206470588235	glycopeptide	antibiotic target alteration	sewage
vanG	ERR1713344	6.58297058823529	glycopeptide	antibiotic target alteration	sewage
vanH	ERR1713344	16.1015941176471	glycopeptide	antibiotic target alteration	sewage
vanHB	ERR1713344	0.436344117647059	glycopeptide	antibiotic target alteration	sewage
vanI	ERR1713344	0.193055882352941	glycopeptide	antibiotic target alteration	sewage
vanKI	ERR1713344	0.115391176470588	glycopeptide	antibiotic target alteration	sewage
vanL	ERR1713344	0.933238235294118	glycopeptide	antibiotic target alteration	sewage
vanM	ERR1713344	0.752864705882353	glycopeptide	antibiotic target alteration	sewage
vanN	ERR1713344	0.805788235294118	glycopeptide	antibiotic target alteration	sewage
vanT	ERR1713344	0.0267852941176471	glycopeptide	antibiotic target alteration	sewage
vanTrL	ERR1713344	10.2268029411765	glycopeptide	antibiotic target alteration	sewage
vanW	ERR1713344	1.74320294117647	glycopeptide	antibiotic target alteration	sewage
vanX	ERR1713344	8.92438823529412	glycopeptide	antibiotic target alteration	sewage
vanY	ERR1713344	2.00745588235294	glycopeptide	antibiotic target alteration	sewage
vanZ	ERR1713344	0.247444117647059	glycopeptide	antibiotic target alteration	sewage
vatA	ERR1713344	0.0129	MLS	antibiotic inactivation	sewage
vatB	ERR1713344	1.82443529411765	MLS	antibiotic inactivation	sewage
vatE	ERR1713344	0.178032352941176	MLS	antibiotic inactivation	sewage
vatF	ERR1713344	0.387102941176471	MLS	antibiotic inactivation	sewage
VEB-1b	ERR1713344	0.196120588235294	beta-lactam	antibiotic inactivation	sewage
VEB-3	ERR1713344	2.44212352941177	beta-lactam	antibiotic inactivation	sewage
VEB-6	ERR1713344	0.9128	beta-lactam	antibiotic inactivation	sewage
VEB-7	ERR1713344	0.543179411764706	beta-lactam	antibiotic inactivation	sewage
VEB-8	ERR1713344	0.111838235294118	beta-lactam	antibiotic inactivation	sewage
vgaA	ERR1713344	0.717291176470588	MLS	antibiotic target alteration	sewage
vgaB	ERR1713344	0.0498205882352941	MLS	antibiotic target alteration	sewage
vgaC	ERR1713344	0.399758823529412	MLS	antibiotic target alteration	sewage
vgaD	ERR1713344	0.0226264705882353	MLS	antibiotic target alteration	sewage
vgaE	ERR1713344	0.82255	MLS	antibiotic target alteration	sewage
vgbC	ERR1713344	0.37785	MLS	antibiotic inactivation	sewage
Vibrio_cholerae_varG	ERR1713344	0.00771470588235294	beta-lactam	antibiotic inactivation	sewage
VIM-4	ERR1713344	0.224961764705882	beta-lactam	antibiotic inactivation	sewage
ykkC	ERR1713344	5.31481176470588	multidrug	antibiotic efflux	sewage
ykkD	ERR1713344	4.51995	multidrug	antibiotic efflux	sewage
YojI	ERR1713344	0.430929411764706	peptide	antibiotic efflux	sewage
16S_rRNA_methylase	ERR1713345	0.095544502617801	unclassified	antibiotic target alteration	sewage
aac(3)-I	ERR1713345	1.19324607329843	aminoglycoside	antibiotic inactivation	sewage
aac(3)-II	ERR1713345	0.157795811518325	aminoglycoside	antibiotic inactivation	sewage
aac(3)-IV	ERR1713345	0.0369947643979058	aminoglycoside	antibiotic inactivation	sewage
aac(3)-VII	ERR1713345	0.0533089005235602	aminoglycoside	antibiotic inactivation	sewage
aac(3)-VIII	ERR1713345	0.037717277486911	aminoglycoside	antibiotic inactivation	sewage
aac(3)-X	ERR1713345	0.0567748691099476	aminoglycoside	antibiotic inactivation	sewage
AAC(6')-34	ERR1713345	0.0270575916230366	aminoglycoside	antibiotic inactivation	sewage
aac(6')-I	ERR1713345	6.38892146596859	aminoglycoside	antibiotic inactivation	sewage
AAC(6')-Iak	ERR1713345	0.239214659685864	aminoglycoside	antibiotic inactivation	sewage
AAC(6')-Ib7	ERR1713345	2.47659162303665	aminoglycoside	antibiotic inactivation	sewage
AAC(6')-Ie-APH(2'')-Ia	ERR1713345	0.856204188481675	aminoglycoside	antibiotic inactivation	sewage
aac(6')-II	ERR1713345	0.261910994764398	aminoglycoside	antibiotic inactivation	sewage
aad(9)	ERR1713345	0.0796282722513089	aminoglycoside	antibiotic inactivation	sewage
aadA	ERR1713345	37.5179685863874	aminoglycoside	antibiotic inactivation	sewage
aadA13	ERR1713345	3.25113612565445	aminoglycoside	antibiotic inactivation	sewage
aadE	ERR1713345	2.78359162303665	aminoglycoside	antibiotic inactivation	sewage
aadK	ERR1713345	0.287706806282722	aminoglycoside	antibiotic inactivation	sewage
abeM	ERR1713345	5.45915706806283	multidrug	antibiotic efflux	sewage
abeS	ERR1713345	41.1312146596859	multidrug	antibiotic efflux	sewage
ACI-1	ERR1713345	1.54302094240838	beta-lactam	antibiotic inactivation	sewage
acrA	ERR1713345	10.8213821989529	multidrug	antibiotic efflux	sewage
acrB	ERR1713345	11.0629738219895	multidrug	antibiotic efflux	sewage
acrF	ERR1713345	0.1642722513089	multidrug	antibiotic efflux	sewage
AcrF	ERR1713345	0.183083769633508	multidrug	antibiotic efflux	sewage
ADC-12	ERR1713345	0.791764397905759	beta-lactam	antibiotic inactivation	sewage
ADC-16	ERR1713345	0.0245549738219895	beta-lactam	antibiotic inactivation	sewage
ADC-2	ERR1713345	0.0653979057591623	beta-lactam	antibiotic inactivation	sewage
ADC-21	ERR1713345	0.0236492146596859	beta-lactam	antibiotic inactivation	sewage
ADC-43	ERR1713345	0.00677486910994764	beta-lactam	antibiotic inactivation	sewage
ADC-8	ERR1713345	0.0622356020942408	beta-lactam	antibiotic inactivation	sewage
adeA	ERR1713345	0.0438167539267016	multidrug	antibiotic efflux	sewage
adeB	ERR1713345	0.301623036649215	multidrug	antibiotic efflux	sewage
adeC	ERR1713345	11.0647015706806	multidrug	antibiotic efflux	sewage
adeF	ERR1713345	0.39838219895288	multidrug	antibiotic efflux	sewage
adeH	ERR1713345	0.21051832460733	multidrug	antibiotic efflux	sewage
adeI	ERR1713345	9.13805235602094	multidrug	antibiotic efflux	sewage
adeJ	ERR1713345	5.28178010471204	multidrug	antibiotic efflux	sewage
adeK	ERR1713345	6.05177486910995	multidrug	antibiotic efflux	sewage
adeS	ERR1713345	0.658130890052356	multidrug	antibiotic efflux	sewage
ADP-ribosylating_transferase_arr	ERR1713345	3.09960209424084	rifamycin	antibiotic inactivation	sewage
AER-1	ERR1713345	0.536947643979058	beta-lactam	antibiotic inactivation	sewage
AIM-1	ERR1713345	0.783581151832461	beta-lactam	antibiotic inactivation	sewage
ant(2'')-I	ERR1713345	4.00116753926702	aminoglycoside	antibiotic inactivation	sewage
ANT(3'')-IIa	ERR1713345	0.163832460732984	aminoglycoside	antibiotic inactivation	sewage
ANT(3'')-IIc	ERR1713345	0.518246073298429	aminoglycoside	antibiotic inactivation	sewage
ant(9)-I	ERR1713345	0.758261780104712	aminoglycoside	antibiotic inactivation	sewage
aph(3''')-III	ERR1713345	0.314471204188482	aminoglycoside	antibiotic inactivation	sewage
aph(3'')-I	ERR1713345	3.15049738219895	aminoglycoside	antibiotic inactivation	sewage
aph(3'')-IV	ERR1713345	0.485560209424084	aminoglycoside	antibiotic inactivation	sewage
aph(3')-I	ERR1713345	3.71852356020942	aminoglycoside	antibiotic inactivation	sewage
APH(3')-IIa	ERR1713345	0.155952879581152	aminoglycoside	antibiotic inactivation	sewage
aph(3')-IIb	ERR1713345	1.0479057591623	aminoglycoside	antibiotic inactivation	sewage
aph(3')-V	ERR1713345	0.0219895287958115	aminoglycoside	antibiotic inactivation	sewage
aph(6)-I	ERR1713345	6.02703664921466	aminoglycoside	antibiotic inactivation	sewage
APH(9)-Ia	ERR1713345	0.0298795811518325	aminoglycoside	antibiotic inactivation	sewage
arlS	ERR1713345	0.517539267015707	multidrug	antibiotic efflux	sewage
arnA	ERR1713345	0.590078534031414	polymyxin	antibiotic target alteration	sewage
arr-4	ERR1713345	0.0844607329842932	rifamycin	antibiotic inactivation	sewage
AxyY	ERR1713345	0.00251832460732984	multidrug	antibiotic efflux	sewage
bacA	ERR1713345	80.4220104712042	bacitracin	antibiotic target alteration	sewage
baeR	ERR1713345	2.75375392670157	multidrug	antibiotic efflux	sewage
bcrA	ERR1713345	67.9477591623037	bacitracin	antibiotic efflux	sewage
bcrC	ERR1713345	0.130801047120419	bacitracin	antibiotic target alteration	sewage
bicyclomycin-multidrug_efflux_protein_bcr	ERR1713345	23.2050785340314	multidrug	antibiotic efflux	sewage
blaI	ERR1713345	7.01422513089005	beta-lactam	antibiotic inactivation	sewage
blaR1	ERR1713345	7.09429319371728	beta-lactam	antibiotic inactivation	sewage
bleO	ERR1713345	0.0681780104712042	glycopeptide	unknown	sewage
bpeF	ERR1713345	1.1006387434555	multidrug	antibiotic efflux	sewage
BRP(MBL)	ERR1713345	0.0890575916230366	glycopeptide	antibiotic inactivation	sewage
Brucella_suis_mprF	ERR1713345	0.591298429319372	peptide	antibiotic target alteration	sewage
Burkholderia_pseudomallei_Omp38	ERR1713345	7.24914136125654	beta-lactam	reduced permeability to antibiotic	sewage
BUT-1	ERR1713345	0.147183246073298	beta-lactam	antibiotic inactivation	sewage
carA	ERR1713345	1.9393612565445	MLS	antibiotic target alteration	sewage
CARB-4	ERR1713345	0.206041884816754	beta-lactam	antibiotic inactivation	sewage
CARB-7	ERR1713345	1.2141832460733	beta-lactam	antibiotic inactivation	sewage
carO	ERR1713345	2.52907329842932	beta-lactam	multiple mechanisms	sewage
cat_chloramphenicol_acetyltransferase	ERR1713345	4.38779057591623	phenicol	antibiotic inactivation	sewage
catA	ERR1713345	2.14880628272251	phenicol	antibiotic inactivation	sewage
catB	ERR1713345	5.91594764397906	phenicol	antibiotic inactivation	sewage
catB10	ERR1713345	0.0613560209424084	phenicol	antibiotic inactivation	sewage
catD	ERR1713345	0.0577801047120419	phenicol	antibiotic inactivation	sewage
catQ	ERR1713345	4.00750785340314	phenicol	antibiotic inactivation	sewage
CatU	ERR1713345	0.072717277486911	phenicol	antibiotic inactivation	sewage
catV	ERR1713345	0.0584397905759162	phenicol	antibiotic inactivation	sewage
cdeA	ERR1713345	3.04553403141361	multidrug	antibiotic efflux	sewage
ceoB	ERR1713345	1.97514136125654	multidrug	antibiotic efflux	sewage
cfrC	ERR1713345	15.175445026178	phenicol	antibiotic target alteration	sewage
CfxA2	ERR1713345	1.35746073298429	beta-lactam	antibiotic inactivation	sewage
CfxA6	ERR1713345	0.756832460732984	beta-lactam	antibiotic inactivation	sewage
chloramphenicol_and_florfenicol_resistance	ERR1713345	24.5703089005236	phenicol	antibiotic efflux	sewage
chloramphenicol_exporter	ERR1713345	7.12973298429319	phenicol	antibiotic efflux	sewage
chrB	ERR1713345	5.21654973821989	MLS	antibiotic target alteration	sewage
class_A	ERR1713345	12.5409633507853	beta-lactam	antibiotic inactivation	sewage
class_B	ERR1713345	0.0241256544502618	beta-lactam	antibiotic inactivation	sewage
class_C	ERR1713345	2.678	beta-lactam	antibiotic inactivation	sewage
clbA	ERR1713345	8.33250261780105	phenicol	antibiotic target alteration	sewage
clbB	ERR1713345	13.9328481675393	phenicol	antibiotic target alteration	sewage
clbC	ERR1713345	12.4063821989529	phenicol	antibiotic target alteration	sewage
cmeA	ERR1713345	0.480371727748691	multidrug	antibiotic efflux	sewage
cmeB	ERR1713345	3.18154973821989	multidrug	antibiotic efflux	sewage
cmlA	ERR1713345	2.98508376963351	phenicol	antibiotic efflux	sewage
cmrA	ERR1713345	1.59161780104712	phenicol	antibiotic efflux	sewage
CMY-4	ERR1713345	1.28637696335079	beta-lactam	antibiotic inactivation	sewage
cob(I)alamin_adenolsyltransferase	ERR1713345	33.6520366492147	unclassified	unknown	sewage
cpaA	ERR1713345	1.62491623036649	aminoglycoside	antibiotic inactivation	sewage
cpxA	ERR1713345	1.39659162303665	aminoglycoside:aminocoumarin	antibiotic efflux	sewage
CTX-M	ERR1713345	0.171869109947644	beta-lactam	antibiotic inactivation	sewage
CTX-M-137	ERR1713345	0.0149633507853403	beta-lactam	antibiotic inactivation	sewage
CTX-M-14	ERR1713345	0.18286387434555	beta-lactam	antibiotic inactivation	sewage
CTX-M-38	ERR1713345	0.0143821989528796	beta-lactam	antibiotic inactivation	sewage
CTX-M-82	ERR1713345	0.0152198952879581	beta-lactam	antibiotic inactivation	sewage
cystathionine_beta-lyase_patB	ERR1713345	28.658219895288	unclassified	unknown	sewage
dfrA1	ERR1713345	18.956942408377	diaminopyrimidine	antibiotic target alteration	sewage
dfrA12	ERR1713345	0.174926701570681	diaminopyrimidine	antibiotic target alteration	sewage
dfrA14	ERR1713345	0.366926701570681	diaminopyrimidine	antibiotic target alteration	sewage
dfrA15	ERR1713345	1.08268062827225	diaminopyrimidine	antibiotic target alteration	sewage
dfrA17	ERR1713345	0.975214659685864	diaminopyrimidine	antibiotic target alteration	sewage
dfrA20	ERR1713345	1.22208376963351	diaminopyrimidine	antibiotic target alteration	sewage
dfrA21	ERR1713345	0.589612565445026	diaminopyrimidine	antibiotic target alteration	sewage
dfrA22	ERR1713345	0.631738219895288	diaminopyrimidine	antibiotic target alteration	sewage
dfrA24	ERR1713345	1.15192146596859	diaminopyrimidine	antibiotic target alteration	sewage
dfrA3	ERR1713345	36.4135968586387	diaminopyrimidine	antibiotic target alteration	sewage
dfrA5	ERR1713345	0.032586387434555	diaminopyrimidine	antibiotic target alteration	sewage
dfrB2	ERR1713345	0.0565549738219895	diaminopyrimidine	antibiotic target alteration	sewage
dfrB6	ERR1713345	0.311706806282722	diaminopyrimidine	antibiotic target alteration	sewage
dfrC	ERR1713345	1.21609947643979	diaminopyrimidine	antibiotic target alteration	sewage
dfrD	ERR1713345	1.12575392670157	diaminopyrimidine	antibiotic target alteration	sewage
dfrE	ERR1713345	4.20367539267016	diaminopyrimidine	antibiotic target alteration	sewage
dfrF	ERR1713345	3.47694240837696	diaminopyrimidine	antibiotic target alteration	sewage
dfrG	ERR1713345	5.41434554973822	diaminopyrimidine	antibiotic target alteration	sewage
dfrK	ERR1713345	4.31770157068063	diaminopyrimidine	antibiotic target alteration	sewage
DHA-12	ERR1713345	0.0690732984293194	beta-lactam	antibiotic inactivation	sewage
EdeQ	ERR1713345	3.65974345549738	polyamine:peptide	antibiotic inactivation	sewage
efmA	ERR1713345	1.2948219895288	multidrug	antibiotic efflux	sewage
efpA	ERR1713345	0.0495706806282722	multidrug	antibiotic efflux	sewage
efrA	ERR1713345	22.7496230366492	multidrug	antibiotic efflux	sewage
efrB	ERR1713345	9.73530366492147	multidrug	antibiotic efflux	sewage
emrA	ERR1713345	12.8092827225131	multidrug	antibiotic efflux	sewage
emrB	ERR1713345	5.15555497382199	multidrug	antibiotic efflux	sewage
EmrB-QacA_family_major_facilitator_transporter	ERR1713345	3.27142408376963	multidrug	antibiotic efflux	sewage
emrD	ERR1713345	1.80233507853403	multidrug	antibiotic efflux	sewage
emrE	ERR1713345	10.1482565445026	multidrug	antibiotic efflux	sewage
emrK	ERR1713345	1.11079057591623	multidrug	antibiotic efflux	sewage
eptA	ERR1713345	14.7457015706806	peptide	antibiotic target alteration	sewage
ereA	ERR1713345	1.61327748691099	MLS	antibiotic inactivation	sewage
ereB	ERR1713345	0.52865445026178	MLS	antibiotic inactivation	sewage
erm(31)	ERR1713345	0.813439790575916	MLS	antibiotic target alteration	sewage
erm(36)	ERR1713345	0.0727958115183246	MLS	antibiotic target alteration	sewage
erm(39)	ERR1713345	0.323068062827225	MLS	antibiotic target alteration	sewage
erm(41)	ERR1713345	0.0226439790575916	MLS	antibiotic target alteration	sewage
Erm(42)	ERR1713345	3.34498952879581	MLS	antibiotic target alteration	sewage
Erm(47)	ERR1713345	0.249675392670157	MLS	antibiotic target alteration	sewage
erm(TR)	ERR1713345	0.851188481675393	MLS	antibiotic target alteration	sewage
ermA	ERR1713345	2.32886910994764	MLS	antibiotic target alteration	sewage
ermB	ERR1713345	5.88432984293194	MLS	antibiotic target alteration	sewage
ermC	ERR1713345	0.433062827225131	MLS	antibiotic target alteration	sewage
ermF	ERR1713345	8.22224083769633	MLS	antibiotic target alteration	sewage
ermG	ERR1713345	0.0856910994764398	MLS	antibiotic target alteration	sewage
ermH	ERR1713345	0.0098586387434555	MLS	antibiotic target alteration	sewage
ermT	ERR1713345	0.230649214659686	MLS	antibiotic target alteration	sewage
ermX	ERR1713345	1.31370157068063	MLS	antibiotic target alteration	sewage
Escherichia_coli_LamB	ERR1713345	2.55050261780105	multidrug	multiple mechanisms	sewage
Escherichia_coli_mipA	ERR1713345	3.61103664921466	multidrug	multiple mechanisms	sewage
ESP-1	ERR1713345	0.0450471204188482	beta-lactam	antibiotic inactivation	sewage
farA	ERR1713345	0.0190680628272251	antibacterial_free_fatty_acids	antibiotic efflux	sewage
farB	ERR1713345	6.40271727748691	antibacterial_free_fatty_acids	antibiotic efflux	sewage
floR	ERR1713345	6.89004712041885	phenicol	antibiotic efflux	sewage
fmtC	ERR1713345	0.00307329842931937	beta-lactam	antibiotic target alteration	sewage
fosA	ERR1713345	0.163214659685864	fosfomycin	antibiotic inactivation	sewage
FosA	ERR1713345	0.147581151832461	fosfomycin	antibiotic inactivation	sewage
FosA6	ERR1713345	0.21665445026178	fosfomycin	antibiotic inactivation	sewage
fosB	ERR1713345	0.0192356020942408	fosfomycin	antibiotic inactivation	sewage
fosX	ERR1713345	2.92531937172775	fosfomycin	antibiotic inactivation	sewage
fusB	ERR1713345	0.0241099476439791	fusaric-acid	antibiotic inactivation	sewage
GES-5	ERR1713345	1.97504712041885	beta-lactam	antibiotic inactivation	sewage
hmrM	ERR1713345	1.54780104712042	multidrug	antibiotic efflux	sewage
hp1181	ERR1713345	9.0556387434555	multidrug	antibiotic efflux	sewage
ICR-Mc	ERR1713345	0.0197801047120419	peptide	antibiotic target alteration	sewage
kasugamycin_resistance_protein_ksgA	ERR1713345	79.2260314136126	aminoglycoside	antibiotic target alteration	sewage
Klebsiella_pneumoniae_OmpK37	ERR1713345	0.028717277486911	beta-lactam	reduced permeability to antibiotic	sewage
KPC-16	ERR1713345	0.077696335078534	beta-lactam	antibiotic inactivation	sewage
LCR-1	ERR1713345	0.47661780104712	beta-lactam	antibiotic inactivation	sewage
LEN-4	ERR1713345	0.0392303664921466	beta-lactam	antibiotic inactivation	sewage
linG	ERR1713345	0.904523560209424	MLS	antibiotic inactivation	sewage
Listeria_monocytogenes_mprF	ERR1713345	0.0544712041884817	peptide	antibiotic target alteration	sewage
LlmA_23S_ribosomal_RNA_methyltransferase	ERR1713345	10.0183612565445	MLS	antibiotic target alteration	sewage
